MC	<p>888a_1e0f</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Sweet tastants are detected mainly by direct passage of glucose through a membrane channel.	Incorrect	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Incorrect	In olfaction, odorant binding decreases <strong>cAMP</strong> by directly inhibiting adenylyl cyclase.	Incorrect	Phosphodiesterase can terminate cyclic nucleotide signals by breaking down <strong><strong>cAMP</strong></strong> or <strong><strong>cGMP</strong></strong>.	Correct	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Incorrect
MC	<p>8323_73c4</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Sweet taste commonly uses a <strong>GPCR</strong> pathway rather than a simple ion channel pore.	Incorrect	In sour sensing cells, protons (H+) can directly change ion channel activity.	Incorrect	Cyclic nucleotide phosphodiesterases reduce signaling by hydrolyzing cyclic nucleotides.	Incorrect	In olfaction, <strong>cAMP</strong> can act as a second messenger that gates ion channels.	Incorrect	Taste receptor cells do<strong> <strong>NOT</strong> </strong>communicate with neurons and act only as passive sensors.	Correct
MC	<p>888a_eb5a</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Bitter tastants are detected by the same receptor used for salty taste.	Incorrect	In olfaction, odorant binding decreases <strong>cAMP</strong> by directly inhibiting adenylyl cyclase.	Incorrect	In mammals, olfactory receptors are ligand gated ion channels that open directly when an odorant binds.	Incorrect	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Incorrect	Sour tastants are associated with low pH and increased proton concentration.	Correct
MC	<p>888a_e1b0</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Salty taste commonly involves ion movement through channels rather than <strong><strong>GPCR</strong></strong> signaling.	Correct	Taste receptor cells do<strong> <strong>NOT</strong> </strong>communicate with neurons and act only as passive sensors.	Incorrect	Bitter taste occurs only when taste cells take up large amounts of <strong>Ca<sup>2+</sup></strong> from food.	Incorrect	In olfaction, ion channels open only after <strong>cAMP</strong> is converted into <strong>cGMP</strong>.	Incorrect	Most odorants are detected by receptor tyrosine kinases in olfactory neurons.	Incorrect
MC	<p>8323_b7ae</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	A single olfactory sensory neuron usually expresses one receptor type.	Incorrect	Sour tastants are associated with low pH and increased proton concentration.	Incorrect	In olfaction, ion channels open only after <strong><strong>cAMP</strong></strong> is converted into <strong><strong>cGMP</strong></strong>.	Correct	Phosphodiesterase can terminate cyclic nucleotide signals by breaking down <strong>cAMP</strong> or <strong>cGMP</strong>.	Incorrect	Many odorants activate multiple receptors, producing a combinatorial code.	Incorrect
MC	<p>888a_1e2f</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Taste transduction ends with synaptic signaling to sensory neurons.	Correct	In olfactory neurons, <strong>cAMP</strong> closes CNG channels to trigger depolarization.	Incorrect	Sweet tastants are detected mainly by direct passage of glucose through a membrane channel.	Incorrect	Salty taste depends on <strong>GPCR</strong> activation of adenylyl cyclase and <strong>cAMP</strong>.	Incorrect	Bitter taste occurs only when taste cells take up large amounts of <strong>Ca<sup>2+</sup></strong> from food.	Incorrect
MC	<p>8323_7b83</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Sour taste is caused by <strong>Na<sup>+</sup></strong> entering taste cells through ENaC channels.	Correct	Many odorant receptors are <strong>GPCR</strong>s expressed in olfactory sensory neurons.	Incorrect	Sweet taste is often detected by <strong>GPCR</strong> type receptors on taste cells.	Incorrect	Salty taste is often detected by direct ion flow across the membrane.	Incorrect	Many odorants activate multiple receptors, producing a combinatorial code.	Incorrect
MC	<p>888a_9a47</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	In olfaction, ion channels open only after <strong>cAMP</strong> is converted into <strong>cGMP</strong>.	Incorrect	In sour sensing cells, protons (H+) can directly change ion channel activity.	Correct	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Incorrect	Most odorants are detected by receptor tyrosine kinases in olfactory neurons.	Incorrect	Phosphodiesterase increases cyclic nucleotide levels by synthesizing <strong>cAMP</strong> and <strong>cGMP</strong>.	Incorrect
MC	<p>8323_dd23</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Sweet taste commonly uses a <strong>GPCR</strong> pathway rather than a simple ion channel pore.	Incorrect	Sour tastants are detected because they increase pH inside taste receptor cells.	Correct	Signal amplification can occur when one activated receptor leads to many downstream second messengers.	Incorrect	Bitter taste commonly uses <strong>GPCR</strong> type receptors and downstream signaling.	Incorrect	A single olfactory sensory neuron usually expresses one receptor type.	Incorrect
MC	<p>8323_0799</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	A single olfactory sensory neuron usually expresses one receptor type.	Incorrect	Odor identity is encoded by patterns of activity across many receptor types.	Incorrect	Odorant binding can lead to <strong>G<sub>olf</sub></strong> activation and increased <strong>cAMP</strong> production.	Incorrect	Most odorants are detected by receptor tyrosine kinases in olfactory neurons.	Correct	Sweet taste is often detected by <strong>GPCR</strong> type receptors on taste cells.	Incorrect
MC	<p>888a_1d92</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Sour taste is caused by <strong>Na<sup>+</sup></strong> entering taste cells through ENaC channels.	Incorrect	Salty taste depends on <strong>GPCR</strong> activation of adenylyl cyclase and <strong>cAMP</strong>.	Incorrect	Taste transduction ends with synaptic signaling to sensory neurons.	Correct	Sweet taste is detected by a voltage gated sodium channel on taste cells.	Incorrect	Phosphodiesterase increases cyclic nucleotide levels by synthesizing <strong>cAMP</strong> and <strong>cGMP</strong>.	Incorrect
MC	<p>8323_c04a</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	<strong>cAMP</strong> can open cyclic nucleotide gated (CNG) ion channels in olfactory neurons.	Incorrect	Olfactory sensory neurons typically express one olfactory receptor gene.	Incorrect	In olfaction, an odorant can activate a G protein that stimulates adenylyl cyclase.	Incorrect	Many odorants activate multiple receptors, producing a combinatorial code.	Incorrect	In mammals, olfactory receptors are ligand gated ion channels that open directly when an odorant binds.	Correct
MC	<p>888a_ca56</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Taste transduction bypasses synapses and directly activates the cortex.	Incorrect	Sour taste is linked to high acidity and elevated <strong>H<sub>3</sub>O<sup>+</sup></strong> in foods.	Correct	In mammals, olfactory receptors are ligand gated ion channels that open directly when an odorant binds.	Incorrect	Olfactory transduction primarily depends on <strong>cGMP</strong> made by guanylyl cyclase.	Incorrect	A cascade is less sensitive because it prevents second messenger production.	Incorrect
MC	<p>888a_b2e4</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	A single olfactory sensory neuron expresses every odorant receptor type.	Incorrect	Most odorants are detected by receptor tyrosine kinases in olfactory neurons.	Incorrect	Bitter taste occurs only when taste cells take up large amounts of <strong>Ca<sup>2+</sup></strong> from food.	Incorrect	Sweet taste commonly uses a <strong><strong>GPCR</strong></strong> pathway rather than a simple ion channel pore.	Correct	In olfaction, odorant binding decreases <strong>cAMP</strong> by directly inhibiting adenylyl cyclase.	Incorrect
MC	<p>888a_202f</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Sour taste is caused by <strong>Na<sup>+</sup></strong> entering taste cells through ENaC channels.	Incorrect	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Incorrect	Phosphodiesterase increases cyclic nucleotide levels by synthesizing <strong>cAMP</strong> and <strong>cGMP</strong>.	Incorrect	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Incorrect	Odorant binding can lead to <strong>G<sub>olf</sub></strong> activation and increased <strong><strong>cAMP</strong></strong> production.	Correct
MC	<p>888a_6ab4</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Bitter tastants are detected by the same receptor used for salty taste.	Incorrect	Odor identity is determined only by odorant concentration,<strong> <strong>NOT</strong> </strong>by receptor patterns.	Incorrect	Salty taste depends on <strong>GPCR</strong> activation of adenylyl cyclase and <strong>cAMP</strong>.	Incorrect	In olfaction, odorant binding decreases <strong>cAMP</strong> by directly inhibiting adenylyl cyclase.	Incorrect	Taste transduction ends with synaptic signaling to sensory neurons.	Correct
MC	<p>888a_8c0a</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	In olfaction, odorant binding decreases <strong>cAMP</strong> by directly inhibiting adenylyl cyclase.	Incorrect	<strong><strong>cAMP</strong></strong> can open cyclic nucleotide gated (CNG) ion channels in olfactory neurons.	Correct	Bitter taste occurs only when taste cells take up large amounts of <strong>Ca<sup>2+</sup></strong> from food.	Incorrect	Salty taste depends on <strong>GPCR</strong> activation of adenylyl cyclase and <strong>cAMP</strong>.	Incorrect	A cascade is less sensitive because it prevents second messenger production.	Incorrect
MC	<p>8323_a876</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Taste receptor cells can release neurotransmitter onto afferent neurons.	Incorrect	In olfaction, <strong>cAMP</strong> can act as a second messenger that gates ion channels.	Incorrect	Bitter taste commonly uses <strong>GPCR</strong> type receptors and downstream signaling.	Incorrect	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Correct	Signal amplification can occur when one activated receptor leads to many downstream second messengers.	Incorrect
MC	<p>888a_fc6d</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Signal amplification means each signaling step reduces the number of activated molecules.	Incorrect	Salty taste is often detected by direct ion flow across the membrane.	Correct	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Incorrect	Phosphodiesterase makes <strong>cAMP</strong> from ATP and starts signaling.	Incorrect	Odor identity is determined only by odorant concentration,<strong> <strong>NOT</strong> </strong>by receptor patterns.	Incorrect
MC	<p>8323_37b7</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Many odorants activate multiple receptors, producing a combinatorial code.	Incorrect	Olfactory sensory neurons typically express one olfactory receptor gene.	Incorrect	<strong>cAMP</strong> can open cyclic nucleotide gated (CNG) ion channels in olfactory neurons.	Incorrect	Bitter taste occurs only when taste cells take up large amounts of <strong>Ca<sup>2+</sup></strong> from food.	Correct	Sweet taste is often detected by <strong>GPCR</strong> type receptors on taste cells.	Incorrect
MC	<p>8323_01f1</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Many bitter compounds are detected through <strong>GPCR</strong> signaling in taste receptor cells.	Incorrect	Sweet taste commonly uses a <strong>GPCR</strong> pathway rather than a simple ion channel pore.	Incorrect	A single olfactory sensory neuron usually expresses one receptor type.	Incorrect	<strong>cAMP</strong> can open cyclic nucleotide gated (CNG) ion channels in olfactory neurons.	Incorrect	Olfactory transduction primarily depends on <strong><strong>cGMP</strong></strong> made by guanylyl cyclase.	Correct
MC	<p>888a_5677</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Sour taste is caused by <strong>Na<sup>+</sup></strong> entering taste cells through ENaC channels.	Incorrect	Olfactory transduction primarily depends on <strong>cGMP</strong> made by guanylyl cyclase.	Incorrect	Bitter taste occurs only when taste cells take up large amounts of <strong>Ca<sup>2+</sup></strong> from food.	Incorrect	Taste receptor cells can release neurotransmitter onto afferent neurons.	Correct	A single olfactory sensory neuron expresses every odorant receptor type.	Incorrect
MC	<p>8323_4704</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Bitter taste commonly uses <strong>GPCR</strong> type receptors and downstream signaling.	Incorrect	Sour tastants are associated with low pH and increased proton concentration.	Incorrect	Taste receptor cells can release neurotransmitter onto afferent neurons.	Incorrect	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Correct	A signaling cascade can amplify a small input into a larger cellular response.	Incorrect
MC	<p>888a_e61d</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Incorrect	Most odorants are detected by receptor tyrosine kinases in olfactory neurons.	Incorrect	Phosphodiesterase makes <strong>cAMP</strong> from ATP and starts signaling.	Incorrect	Sour tastants are detected because they increase pH inside taste receptor cells.	Incorrect	Salty taste is often detected by direct ion flow across the membrane.	Correct
MC	<p>888a_7659</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	In olfaction, ion channels open only after <strong>cAMP</strong> is converted into <strong>cGMP</strong>.	Incorrect	Many odorants activate multiple receptors, producing a combinatorial code.	Correct	In mammals, olfactory receptors are ligand gated ion channels that open directly when an odorant binds.	Incorrect	A cascade is less sensitive because it prevents second messenger production.	Incorrect	Bitter taste occurs only when taste cells take up large amounts of <strong>Ca<sup>2+</sup></strong> from food.	Incorrect
MC	<p>8323_a2c0</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	In sour sensing cells, protons (H+) can directly change ion channel activity.	Incorrect	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Correct	A signaling cascade can amplify a small input into a larger cellular response.	Incorrect	Cyclic nucleotide phosphodiesterases reduce signaling by hydrolyzing cyclic nucleotides.	Incorrect	Many bitter compounds are detected through <strong>GPCR</strong> signaling in taste receptor cells.	Incorrect
MC	<p>8323_df91</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Signal amplification can occur when one activated receptor leads to many downstream second messengers.	Incorrect	Olfactory transduction primarily depends on <strong><strong>cGMP</strong></strong> made by guanylyl cyclase.	Correct	Salty taste is often detected by direct ion flow across the membrane.	Incorrect	Sour taste is linked to high acidity and elevated <strong>H<sub>3</sub>O<sup>+</sup></strong> in foods.	Incorrect	Taste receptor cells can release neurotransmitter onto afferent neurons.	Incorrect
MC	<p>8323_8af3</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	In olfaction, an odorant can activate a G protein that stimulates adenylyl cyclase.	Incorrect	Many odorant receptors are <strong>GPCR</strong>s expressed in olfactory sensory neurons.	Incorrect	Many bitter compounds are detected through <strong>GPCR</strong> signaling in taste receptor cells.	Incorrect	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Correct	Sour taste is linked to high acidity and elevated <strong>H<sub>3</sub>O<sup>+</sup></strong> in foods.	Incorrect
MC	<p>888a_26d9</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Most odorants are detected by receptor tyrosine kinases in olfactory neurons.	Incorrect	A cascade is less sensitive because it prevents second messenger production.	Incorrect	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Incorrect	Salty taste depends on <strong>GPCR</strong> activation of adenylyl cyclase and <strong>cAMP</strong>.	Incorrect	In olfaction, an odorant can activate a G protein that stimulates adenylyl cyclase.	Correct
MC	<p>888a_fba4</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Salty taste is primarily detected by nuclear hormone receptors in taste cells.	Incorrect	Olfactory transduction primarily depends on <strong>cGMP</strong> made by guanylyl cyclase.	Incorrect	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Incorrect	In olfaction, ion channels open only after <strong>cAMP</strong> is converted into <strong>cGMP</strong>.	Incorrect	Sour tastants are associated with low pH and increased proton concentration.	Correct
MC	<p>8323_f92b</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Signal amplification can occur when one activated receptor leads to many downstream second messengers.	Incorrect	Salty taste is often detected by direct ion flow across the membrane.	Incorrect	Many odorant receptors are <strong>GPCR</strong>s expressed in olfactory sensory neurons.	Incorrect	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Correct	Sour tastants are associated with low pH and increased proton concentration.	Incorrect
MC	<p>888a_c03d</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Salty taste depends on <strong>GPCR</strong> activation of adenylyl cyclase and <strong>cAMP</strong>.	Incorrect	Sour taste is caused by <strong>Na<sup>+</sup></strong> entering taste cells through ENaC channels.	Incorrect	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Incorrect	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Incorrect	Olfactory receptors are commonly seven-transmembrane <strong><strong>GPCR</strong></strong> proteins.	Correct
MC	<p>8323_82b9</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	In olfaction, an odorant can activate a G protein that stimulates adenylyl cyclase.	Incorrect	Sour taste is linked to high acidity and elevated <strong>H<sub>3</sub>O<sup>+</sup></strong> in foods.	Incorrect	Salty taste commonly involves ion movement through channels rather than <strong>GPCR</strong> signaling.	Incorrect	Olfactory receptors are commonly seven-transmembrane <strong>GPCR</strong> proteins.	Incorrect	Odor identity is determined only by odorant concentration,<strong> <strong>NOT</strong> </strong>by receptor patterns.	Correct
MC	<p>888a_842d</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	In olfaction, odorant binding decreases <strong>cAMP</strong> by directly inhibiting adenylyl cyclase.	Incorrect	Salty taste is primarily detected by nuclear hormone receptors in taste cells.	Incorrect	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Incorrect	Bitter tastants are detected by the same receptor used for salty taste.	Incorrect	Signal amplification can occur when one activated receptor leads to many downstream second messengers.	Correct
MC	<p>888a_bede</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Phosphodiesterase can terminate cyclic nucleotide signals by breaking down <strong><strong>cAMP</strong></strong> or <strong><strong>cGMP</strong></strong>.	Correct	Sweet tastants are detected mainly by direct passage of glucose through a membrane channel.	Incorrect	In olfaction, ion channels open only after <strong>cAMP</strong> is converted into <strong>cGMP</strong>.	Incorrect	Sour tastants are detected because they increase pH inside taste receptor cells.	Incorrect	Olfactory transduction primarily depends on <strong>cGMP</strong> made by guanylyl cyclase.	Incorrect
MC	<p>8323_d98c</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	<strong>cAMP</strong> can open cyclic nucleotide gated (CNG) ion channels in olfactory neurons.	Incorrect	Salty taste is often detected by direct ion flow across the membrane.	Incorrect	Cyclic nucleotide phosphodiesterases reduce signaling by hydrolyzing cyclic nucleotides.	Incorrect	Sweet taste is detected by a voltage gated sodium channel on taste cells.	Correct	Bitter taste commonly uses <strong>GPCR</strong> type receptors and downstream signaling.	Incorrect
MC	<p>888a_fa83</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Sweet taste is often detected by <strong><strong>GPCR</strong></strong> type receptors on taste cells.	Correct	Signal amplification means each signaling step reduces the number of activated molecules.	Incorrect	Olfactory transduction primarily depends on <strong>cGMP</strong> made by guanylyl cyclase.	Incorrect	Phosphodiesterase makes <strong>cAMP</strong> from ATP and starts signaling.	Incorrect	Sour taste is caused by <strong>Na<sup>+</sup></strong> entering taste cells through ENaC channels.	Incorrect
MC	<p>888a_6b40</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Bitter taste commonly uses <strong><strong>GPCR</strong></strong> type receptors and downstream signaling.	Correct	Salty taste is primarily detected by nuclear hormone receptors in taste cells.	Incorrect	Taste receptor cells do<strong> <strong>NOT</strong> </strong>communicate with neurons and act only as passive sensors.	Incorrect	Sweet tastants are detected mainly by direct passage of glucose through a membrane channel.	Incorrect	Sour tastants are detected because they increase pH inside taste receptor cells.	Incorrect
MC	<p>888a_66c3</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Olfactory sensory neurons typically express one olfactory receptor gene.	Correct	Salty taste is primarily detected by nuclear hormone receptors in taste cells.	Incorrect	Sour taste is caused by <strong>Na<sup>+</sup></strong> entering taste cells through ENaC channels.	Incorrect	Signal amplification means each signaling step reduces the number of activated molecules.	Incorrect	Bitter tastants are detected by the same receptor used for salty taste.	Incorrect
MC	<p>8323_c80b</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Sour taste is linked to high acidity and elevated <strong>H<sub>3</sub>O<sup>+</sup></strong> in foods.	Incorrect	Olfactory receptors are commonly seven-transmembrane <strong>GPCR</strong> proteins.	Incorrect	Bitter taste occurs only when taste cells take up large amounts of <strong>Ca<sup>2+</sup></strong> from food.	Correct	Taste transduction ends with synaptic signaling to sensory neurons.	Incorrect	In olfaction, an odorant can activate a G protein that stimulates adenylyl cyclase.	Incorrect
MC	<p>888a_cdc5</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Each olfactory sensory neuron expresses many different olfactory receptor genes.	Incorrect	Sour tastants are detected because they increase pH inside taste receptor cells.	Incorrect	Many odorant receptors are <strong><strong>GPCR</strong></strong>s expressed in olfactory sensory neurons.	Correct	Sweet taste is detected by a voltage gated sodium channel on taste cells.	Incorrect	Phosphodiesterase increases cyclic nucleotide levels by synthesizing <strong>cAMP</strong> and <strong>cGMP</strong>.	Incorrect
MC	<p>8323_d6fa</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Taste transduction ends with synaptic signaling to sensory neurons.	Incorrect	A signaling cascade can amplify a small input into a larger cellular response.	Incorrect	Many odorant receptors are <strong>GPCR</strong>s expressed in olfactory sensory neurons.	Incorrect	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Correct	Salty taste is often detected by direct ion flow across the membrane.	Incorrect
MC	<p>888a_435c</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Sweet taste is detected by a voltage gated sodium channel on taste cells.	Incorrect	Odorant binding can lead to <strong>G<sub>olf</sub></strong> activation and increased <strong><strong>cAMP</strong></strong> production.	Correct	Bitter tastants are detected by the same receptor used for salty taste.	Incorrect	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Incorrect	Salty taste is primarily detected by nuclear hormone receptors in taste cells.	Incorrect
MC	<p>888a_e37c</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Bitter tastants are detected by the same receptor used for salty taste.	Incorrect	A single olfactory sensory neuron expresses every odorant receptor type.	Incorrect	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Incorrect	In olfaction, an odorant can activate a G protein that stimulates adenylyl cyclase.	Correct	Phosphodiesterase increases cyclic nucleotide levels by synthesizing <strong>cAMP</strong> and <strong>cGMP</strong>.	Incorrect
MC	<p>8323_e016</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of chemosensation (smell and taste)?</p>	Phosphodiesterase makes <strong><strong>cAMP</strong></strong> from ATP and starts signaling.	Correct	Many odorant receptors are <strong>GPCR</strong>s expressed in olfactory sensory neurons.	Incorrect	Olfactory sensory neurons typically express one olfactory receptor gene.	Incorrect	In sour sensing cells, protons (H+) can directly change ion channel activity.	Incorrect	Salty taste commonly involves ion movement through channels rather than <strong>GPCR</strong> signaling.	Incorrect
MC	<p>888a_347d</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Taste transduction ends with synaptic signaling to sensory neurons.	Correct	Odor identity is determined only by odorant concentration,<strong> <strong>NOT</strong> </strong>by receptor patterns.	Incorrect	In olfaction, odorant binding decreases <strong>cAMP</strong> by directly inhibiting adenylyl cyclase.	Incorrect	Bitter taste occurs only when taste cells take up large amounts of <strong>Ca<sup>2+</sup></strong> from food.	Incorrect	In mammals, olfactory receptors are ligand gated ion channels that open directly when an odorant binds.	Incorrect
MC	<p>888a_c29d</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	In mammals, olfactory receptors are ligand gated ion channels that open directly when an odorant binds.	Incorrect	Phosphodiesterase makes <strong>cAMP</strong> from ATP and starts signaling.	Incorrect	Each odorant activates only one receptor, so smell has a one odor to one receptor code.	Incorrect	Sour taste is caused by <strong>Na<sup>+</sup></strong> entering taste cells through ENaC channels.	Incorrect	Many bitter compounds are detected through <strong><strong>GPCR</strong></strong> signaling in taste receptor cells.	Correct
MC	<p>888a_e3c1</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Salty taste commonly involves ion movement through channels rather than <strong><strong>GPCR</strong></strong> signaling.	Correct	Sour tastants are detected because they increase pH inside taste receptor cells.	Incorrect	Sweet taste is detected by a voltage gated sodium channel on taste cells.	Incorrect	In olfactory neurons, <strong>cAMP</strong> closes CNG channels to trigger depolarization.	Incorrect	Bitter tastants are detected by the same receptor used for salty taste.	Incorrect
MC	<p>888a_d63e</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding chemosensation (smell and taste)?</p>	Many odorants activate multiple receptors, producing a combinatorial code.	Correct	Salty taste is primarily detected by nuclear hormone receptors in taste cells.	Incorrect	In olfaction, ion channels open only after <strong>cAMP</strong> is converted into <strong>cGMP</strong>.	Incorrect	Bitter taste occurs only when taste cells take up large amounts of <strong>Ca<sup>2+</sup></strong> from food.	Incorrect	Phosphodiesterase makes <strong>cAMP</strong> from ATP and starts signaling.	Incorrect
