MC	<p>6817_f795</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> cannot be <strong><span style="color: #b74300;">exothermic</span></strong>.	Incorrect	The rate of a chemical reaction depends on temperature, pressure, and the presence of catalysts.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is released.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to happen, the chemical identity of both reactants and products remains the same.	Incorrect
MC	<p>6817_d3c6</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> cannot be <strong><span style="color: #076dad;">endothermic</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur in the presence of light.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in entropy.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always transform one or more <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">substances</span></strong></span></strong> into one or more different <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">substances</span></strong></span></strong>.	Correct	Sublimation of dry ice into carbon dioxide gas is a <strong><span style="color: #c80085;">chemical&nbsp;reaction</span>.</strong>	Incorrect
MC	<p>6817_3ded</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is released.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the number of atoms.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formulas of both the reactant and the product can be the same.	Correct
MC	<p>6817_e796</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in entropy.	Incorrect	Sugar (glucose) dissolving in water is a <strong><span style="color: #c80085;">chemical&nbsp;reaction</span>.</strong>	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to happen, the chemical identity of both reactants and products remains the same.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are involved in many important processes in biology.	Correct
MC	<p>b479_e156</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve the forming and breaking of chemical bonds	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve a change in the chemical composition of <strong><span style="color: #a719db;">substances</span></strong>.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formulas of both the reactant and the product can be the same.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are involved in many important processes in biology.	Incorrect	Ice melting into water is a <strong><span style="color: #c80085;">chemical&nbsp;reaction</span>.</strong>	Correct
MC	<p>6817_2436</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> play a role in many important biological processes.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in the number of atoms.	Incorrect	Ice melting into water is a <strong><span style="color: #c80085;">chemical&nbsp;reaction</span>.</strong>	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is added.	Incorrect
MC	<p>b479_39d6</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve a change in the chemical composition of <strong><span style="color: #a719db;">substances</span></strong>.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formulas of both the reactant and the product can be the same.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always <strong><span style="color: #b74300;"><strong><span style="color: #b74300;">exothermic</span></strong></span></strong>.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve the forming and breaking of chemical bonds	Incorrect	The rate of a chemical reaction depends on temperature, pressure, and the presence of catalysts.	Incorrect
MC	<p>6817_dde0</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in entropy.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formula of the <strong><span style="color: #a719db;">substances</span></strong> must change.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are involved in many important processes in biology.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> cannot be <strong><span style="color: #b74300;">exothermic</span></strong>.	Incorrect
MC	<p>6817_a16c</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formulas of both the reactant and the product can be the same.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur in the presence of light.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> cannot be <strong><span style="color: #b74300;">exothermic</span></strong>.	Incorrect
MC	<p>6817_b4d8</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always either <strong><span style="color: #b74300;"><strong><span style="color: #b74300;">exothermic</span></strong></span></strong> or <strong><span style="color: #076dad;"><strong><span style="color: #076dad;">endothermic</span></strong></span></strong>.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur in the presence of light.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formula of the <strong><span style="color: #a719db;">substances</span></strong> must change.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the number of atoms.	Incorrect
MC	<p>b479_8e8d</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve a change in the chemical composition of <strong><span style="color: #a719db;">substances</span></strong>.	Incorrect	Salt (NaCl) dissolving in water, breaking the ionic bonds between Na<sup>+</sup> and Cl<sup>&ndash;</sup>, is a physical change.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always either <strong><span style="color: #b74300;">exothermic</span></strong> or <strong><span style="color: #076dad;">endothermic</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always transform one or more <strong><span style="color: #a719db;">substances</span></strong> into one or more different <strong><span style="color: #a719db;">substances</span></strong>.	Incorrect	Reactions that occur in living organisms are<strong> <strong>NOT</strong> </strong><strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>.	Correct
MC	<p>b479_0b2d</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always transform one or more <strong><span style="color: #a719db;">substances</span></strong> into one or more different <strong><span style="color: #a719db;">substances</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in entropy.	Correct	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical identity of the <strong><span style="color: #a719db;">substances</span></strong> must change.	Incorrect	Salt (NaCl) dissolving in water, breaking the ionic bonds between Na<sup>+</sup> and Cl<sup>&ndash;</sup>, is a physical change.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve the forming and breaking of chemical bonds	Incorrect
MC	<p>b479_5f4f</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in entropy.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are involved in many important processes in biology.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always either <strong><span style="color: #b74300;">exothermic</span></strong> or <strong><span style="color: #076dad;">endothermic</span></strong>.	Incorrect	Salt (NaCl) dissolving in water, breaking the ionic bonds between Na<sup>+</sup> and Cl<sup>&ndash;</sup>, is a physical change.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve the forming and breaking of chemical bonds	Incorrect
MC	<p>6817_ff9a</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	Sugar (glucose) dissolving in water is a <strong><span style="color: #c80085;">chemical&nbsp;reaction</span>.</strong>	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always <strong><span style="color: #b74300;">exothermic</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur in living organisms.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formulas of both the reactant and the product can be the same.	Correct
MC	<p>b479_8aab</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are involved in many important processes in biology.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve the forming and breaking of chemical bonds	Incorrect	Salt (NaCl) dissolving in water, breaking the ionic bonds between Na<sup>+</sup> and Cl<sup>&ndash;</sup>, is a physical change.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formulas of both the reactant and the product can be the same.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always <strong><span style="color: #b74300;"><strong><span style="color: #b74300;">exothermic</span></strong></span></strong>.	Correct
MC	<p>6817_1de1</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	Salt (NaCl) dissolving in water is a chemical reaction since breaking ionic bonds forms new chemicals.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to happen, the chemical identity of both reactants and products remains the same.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve the forming and breaking of chemical bonds	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in the number of atoms.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in entropy.	Incorrect
MC	<p>6817_da0c</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is released.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect	The rate of a chemical reaction depends on temperature, pressure, and the presence of catalysts.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve <strong><span style="color: #3b7600;">physical changes</span></strong>.	Incorrect
MC	<p>6817_561b</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	Reactions that occur in living organisms are<strong> <strong>NOT</strong> </strong><strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve a change in the chemical composition of <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">substances</span></strong></span></strong>.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is added.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to happen, the chemical identity of both reactants and products remains the same.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect
MC	<p>6817_e5fb</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur in living organisms.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect	Salt (NaCl) dissolving in water, breaking the ionic bonds between Na<sup>+</sup> and Cl<sup>&ndash;</sup>, is a physical change.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is added.	Incorrect
MC	<p>b479_d986</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formulas of both the reactant and the product can be the same.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are involved in many important processes in biology.	Incorrect	The rate of a chemical reaction depends on temperature, pressure, and the presence of catalysts.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve a change in the chemical composition of <strong><span style="color: #a719db;">substances</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> cannot be <strong><span style="color: #076dad;"><strong><span style="color: #076dad;">endothermic</span></strong></span></strong>.	Correct
MC	<p>b479_f356</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> play a role in many important biological processes.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical identity of the <strong><span style="color: #a719db;">substances</span></strong> must change.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve the forming and breaking of chemical bonds	Incorrect	Ice melting into water is a <strong><span style="color: #c80085;">chemical&nbsp;reaction</span>.</strong>	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always either <strong><span style="color: #b74300;">exothermic</span></strong> or <strong><span style="color: #076dad;">endothermic</span></strong>.	Incorrect
MC	<p>6817_9a29</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only involve <strong><span style="color: #3b7600;">physical changes</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> play a role in many important biological processes.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in the number of atoms.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in entropy.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect
MC	<p>6817_1c0d</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always transform one or more <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">substances</span></strong></span></strong> into one or more different <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">substances</span></strong></span></strong>.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve <strong><span style="color: #3b7600;">physical changes</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur in living organisms.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always <strong><span style="color: #076dad;">endothermic</span></strong>.	Incorrect
MC	<p>6817_ddd3</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur in the presence of light.	Incorrect	Salt (NaCl) dissolving in water, breaking the ionic bonds between Na<sup>+</sup> and Cl<sup>&ndash;</sup>, is a physical change.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is added.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always <strong><span style="color: #b74300;">exothermic</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect
MC	<p>6817_ccce</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> play a role in many important biological processes.	Correct	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to happen, the chemical identity of both reactants and products remains the same.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is released.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the number of atoms.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in entropy.	Incorrect
MC	<p>b479_27d5</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	The rate of a chemical reaction depends on temperature, pressure, and the presence of catalysts.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always transform one or more <strong><span style="color: #a719db;">substances</span></strong> into one or more different <strong><span style="color: #a719db;">substances</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in the number of atoms.	Correct	Salt (NaCl) dissolving in water, breaking the ionic bonds between Na<sup>+</sup> and Cl<sup>&ndash;</sup>, is a physical change.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always either <strong><span style="color: #b74300;">exothermic</span></strong> or <strong><span style="color: #076dad;">endothermic</span></strong>.	Incorrect
MC	<p>6817_d2f2</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical identity of the <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">substances</span></strong></span></strong> must change.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always <strong><span style="color: #b74300;">exothermic</span></strong>.	Incorrect	Reactions that occur in living organisms are<strong> <strong>NOT</strong> </strong><strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect
MC	<p>b479_cd02</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve a change in the chemical composition of <strong><span style="color: #a719db;">substances</span></strong>.	Incorrect	Salt (NaCl) dissolving in water, breaking the ionic bonds between Na<sup>+</sup> and Cl<sup>&ndash;</sup>, is a physical change.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical identity of the <strong><span style="color: #a719db;">substances</span></strong> must change.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in the total <strong><span style="color: #007a00;"><strong><span style="color: #007a00;">energy</span></strong></span></strong> of the system.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always transform one or more <strong><span style="color: #a719db;">substances</span></strong> into one or more different <strong><span style="color: #a719db;">substances</span></strong>.	Incorrect
MC	<p>b479_8a1c</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formulas of both the reactant and the product can be the same.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only involve <strong><span style="color: #3b7600;"><strong><span style="color: #3b7600;">physical changes</span></strong></span></strong>.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always involve the forming and breaking of chemical bonds	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> play a role in many important biological processes.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> are always either <strong><span style="color: #b74300;">exothermic</span></strong> or <strong><span style="color: #076dad;">endothermic</span></strong>.	Incorrect
MC	<p>6817_b656</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	Salt (NaCl) dissolving in water, breaking the ionic bonds between Na<sup>+</sup> and Cl<sup>&ndash;</sup>, is a physical change.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the total <strong><span style="color: #007a00;">energy</span></strong> of the system.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in an increase in entropy.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is added.	Incorrect
MC	<p>6817_4ad8</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur in the presence of light.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> play a role in many important biological processes.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur at a specific temperature.	Incorrect	Salt (NaCl) dissolving in water is a chemical reaction since breaking ionic bonds forms new chemicals.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is released.	Incorrect
MC	<p>6817_e080</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> concerning <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong>?</p>	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur when <strong><span style="color: #007a00;">energy</span></strong> is released.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only involve <strong><span style="color: #3b7600;">physical changes</span></strong>.	Incorrect	For <strong><span style="color: #c80085;">chemical&nbsp;reactions</span></strong> to occur, the chemical formulas of both the reactant and the product can be the same.	Correct	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> only occur in living organisms.	Incorrect	<strong><span style="color: #c80085;">Chemical&nbsp;reactions</span></strong> always result in a decrease in the number of atoms.	Incorrect
